frame,t,px,py,pz,qw,qx,qy,qz,jaw_open
757,39.24092,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
758,39.26691,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
759,39.29391,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
760,39.31964,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
761,39.34492,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
762,39.37198,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
763,39.39722,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
764,39.42337,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
765,39.44884,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
766,39.47617,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
767,39.50229,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
768,39.52813,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
769,39.55354,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
770,39.5798,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
771,39.60607,0.1515263,0.5418069,0.2265912,1, 0, 0, 0,1
772,39.6312,0.1515263,0.5444337,0.2265912,1, 0, 0, 0,1
773,39.65691,0.1515263,0.5469468,0.2265912,1, 0, 0, 0,1
774,39.68278,0.1515263,0.5495173,0.2265912,1, 0, 0, 0,1
775,39.70855,0.1515263,0.5521043,0.2265912,1, 0, 0, 0,1
776,39.73783,0.1515263,0.5546811,0.2265912,1, 0, 0, 0,1
777,39.76331,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
778,39.78919,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
779,39.81306,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
780,39.84004,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
781,39.86531,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
782,39.89063,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
783,39.91679,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
784,39.94194,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
785,39.96747,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
786,39.99279,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
787,40.01732,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
788,40.04269,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
789,40.068,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
790,40.0952,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
791,40.1231,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
792,40.14894,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
793,40.17552,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
794,40.20212,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
795,40.22733,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
796,40.25219,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
797,40.27773,0.1515263,0.5576095,0.2265912,1, 0, 0, 0,1
798,40.30573,0.1489723,0.5576095,0.2265912,1, 0, 0, 0,1
799,40.33155,0.1461726,0.5576095,0.2265912,1, 0, 0, 0,1
800,40.35836,0.1435895,0.5576095,0.2265912,1, 0, 0, 0,1
801,40.38686,0.1409086,0.5576095,0.2265912,1, 0, 0, 0,1
802,40.41411,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
803,40.45658,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
804,40.4827,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
805,40.50763,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
806,40.53994,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
807,40.56929,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
808,40.60055,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
809,40.64274,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
810,40.68904,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
811,40.71451,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
812,40.73992,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
813,40.76455,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
814,40.79304,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
815,40.81847,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
816,40.84512,0.1380591,0.5576095,0.2265912,1, 0, 0, 0,1
817,40.87326,0.1380591,0.5602744,0.2265912,1, 0, 0, 0,1
818,40.8982,0.1380591,0.563089,0.2265912,1, 0, 0, 0,1
819,40.92447,0.1380591,0.5655819,0.2265912,1, 0, 0, 0,1
820,40.94917,0.1380591,0.5682092,0.2265912,1, 0, 0, 0,1
821,40.97568,0.1380591,0.5706788,0.2265912,1, 0, 0, 0,1
822,41.00259,0.1380591,0.57333,0.2265912,1, 0, 0, 0,1
823,41.02858,0.1380591,0.5760216,0.2265912,1, 0, 0, 0,1
824,41.05485,0.1380591,0.5786198,0.2265912,1, 0, 0, 0,1
825,41.08015,0.1380591,0.5812476,0.2265912,1, 0, 0, 0,1
826,41.10579,0.1380591,0.5837775,0.2265912,1, 0, 0, 0,1
827,41.13152,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
828,41.15865,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
829,41.18634,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
830,41.21157,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
831,41.23674,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
832,41.26254,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
833,41.28994,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
834,41.31513,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
835,41.34067,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
836,41.36854,0.1380591,0.5863417,0.2265912,1, 0, 0, 0,1
837,41.39591,0.1408463,0.5863417,0.2265912,1, 0, 0, 0,1
838,41.42227,0.1435836,0.5863417,0.2265912,1, 0, 0, 0,1
839,41.44824,0.1462197,0.5863417,0.2265912,1, 0, 0, 0,1
840,41.47498,0.1488163,0.5863417,0.2265912,1, 0, 0, 0,1
841,41.49966,0.1514907,0.5863417,0.2265912,1, 0, 0, 0,1
842,41.52615,0.1539587,0.5863417,0.2265912,1, 0, 0, 0,1
843,41.55186,0.1566072,0.5863417,0.2265912,1, 0, 0, 0,1
844,41.57793,0.1591784,0.5863417,0.2265912,1, 0, 0, 0,1
845,41.60311,0.1617852,0.5863417,0.2265912,1, 0, 0, 0,1
846,41.62897,0.1643035,0.5863417,0.2265912,1, 0, 0, 0,1
847,41.65442,0.1668896,0.5863417,0.2265912,1, 0, 0, 0,1
848,41.68,0.1694346,0.5863417,0.2265912,1, 0, 0, 0,1
849,41.70485,0.1719921,0.5863417,0.2265912,1, 0, 0, 0,1
850,41.73057,0.1744772,0.5863417,0.2265912,1, 0, 0, 0,1
851,41.75507,0.1770492,0.5863417,0.2265912,1, 0, 0, 0,1
852,41.78101,0.1794998,0.5863417,0.2265912,1, 0, 0, 0,1
853,41.80786,0.1820932,0.5863417,0.2265912,1, 0, 0, 0,1
854,41.83318,0.1847786,0.5863417,0.2265912,1, 0, 0, 0,1
855,41.85994,0.18731,0.5863417,0.2265912,1, 0, 0, 0,1
856,41.88918,0.1899869,0.5863417,0.2265912,1, 0, 0, 0,1
857,41.91687,0.1929101,0.5863417,0.2265912,1, 0, 0, 0,1
858,41.94489,0.1956798,0.5863417,0.2265912,1, 0, 0, 0,1
859,41.97273,0.1984817,0.5863417,0.2265912,1, 0, 0, 0,1
860,42.00004,0.2012656,0.5863417,0.2265912,1, 0, 0, 0,1
861,42.0264,0.2039965,0.5863417,0.2265912,1, 0, 0, 0,1
862,42.05583,0.2066325,0.5863417,0.2265912,1, 0, 0, 0,1
863,42.08313,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
864,42.11054,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
865,42.13855,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
866,42.16447,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
867,42.19088,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
868,42.21733,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
869,42.2437,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
870,42.27103,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
871,42.29766,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
872,42.32381,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
873,42.35114,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
874,42.37783,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
875,42.40392,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
876,42.43101,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
877,42.4565,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
878,42.48312,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
879,42.50999,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
880,42.5372,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
881,42.56214,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
882,42.58834,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
883,42.61423,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
884,42.63924,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
885,42.66338,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
886,42.68875,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
887,42.71423,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
888,42.74,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
889,42.76561,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
890,42.79198,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
891,42.81733,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
892,42.84242,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
893,42.86814,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
894,42.89286,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
895,42.91917,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
896,42.94315,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
897,42.96844,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
898,42.99372,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
899,43.01888,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
900,43.0452,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
901,43.07067,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
902,43.09629,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
903,43.12173,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
904,43.15492,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
905,43.18459,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
906,43.21615,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
907,43.25692,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
908,43.30321,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
909,43.32932,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
910,43.35514,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
911,43.38225,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
912,43.41167,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
913,43.437,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
914,43.46642,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
915,43.49191,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
916,43.51724,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
917,43.54237,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
918,43.56742,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
919,43.59337,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
920,43.61874,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
921,43.64476,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
922,43.67104,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
923,43.70874,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
924,43.73435,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
925,43.76207,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
926,43.78839,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
927,43.81554,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
928,43.84265,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
929,43.87025,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
930,43.8961,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
931,43.92256,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
932,43.95003,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
933,43.97747,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
934,44.00193,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
935,44.02829,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
936,44.0536,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
937,44.07931,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
938,44.10538,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
939,44.1315,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
940,44.15963,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
941,44.18686,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
942,44.21312,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
943,44.23935,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
944,44.26608,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
945,44.29479,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
946,44.32148,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
947,44.34698,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
948,44.37254,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
949,44.39929,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
950,44.42551,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
951,44.45339,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
952,44.48031,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
953,44.50585,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
954,44.53063,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
955,44.55712,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
956,44.58405,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
957,44.60953,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
958,44.63492,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
959,44.66071,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
960,44.6884,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
961,44.71375,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
962,44.74003,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
963,44.76493,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
964,44.79136,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
965,44.81688,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
966,44.8432,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
967,44.86949,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
968,44.89785,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
969,44.92298,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
970,44.94893,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
971,44.97482,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
972,45.0026,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
973,45.02839,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
974,45.05476,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
975,45.0818,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
976,45.10817,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
977,45.13529,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
978,45.16086,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
979,45.18606,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
980,45.21232,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
981,45.23824,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
982,45.26796,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
983,45.29429,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
984,45.32003,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
985,45.34702,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
986,45.37204,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
987,45.39947,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
988,45.4258,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
989,45.45265,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
990,45.48266,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
991,45.50811,0.2095758,0.5863417,0.2265912,1, 0, 0, 0,1
992,45.536,0.2095758,0.5837958,0.2265912,1, 0, 0, 0,1
993,45.56306,0.2095758,0.5810075,0.2265912,1, 0, 0, 0,1
994,45.5894,0.2095758,0.578301,0.2265912,1, 0, 0, 0,1
995,45.61545,0.2095758,0.5756671,0.2265912,1, 0, 0, 0,1
996,45.64116,0.2095758,0.5730622,0.2265912,1, 0, 0, 0,1
997,45.66591,0.2095758,0.5704917,0.2265912,1, 0, 0, 0,1
998,45.69357,0.2095758,0.5680166,0.2265912,1, 0, 0, 0,1
999,45.72019,0.2095758,0.5652501,0.2265912,1, 0, 0, 0,1
1000,45.74614,0.2095758,0.5625883,0.2265912,1, 0, 0, 0,1
1001,45.77271,0.2095758,0.5599931,0.2265912,1, 0, 0, 0,1
1002,45.80641,0.2095758,0.5573363,0.2265912,1, 0, 0, 0,1
1003,45.83825,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1004,45.87088,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1005,45.91158,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1006,45.95739,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1007,45.9836,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1008,46.00854,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1009,46.03546,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1010,46.0617,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1011,46.09084,0.2095758,0.5539663,0.2265912,1, 0, 0, 0,1
1012,46.12026,0.2095758,0.5510521,0.2265912,1, 0, 0, 0,1
1013,46.14699,0.2095758,0.5481102,0.2265912,1, 0, 0, 0,1
1014,46.17646,0.2095758,0.5454373,0.2265912,1, 0, 0, 0,1
1015,46.20288,0.2095758,0.5424907,0.2265912,1, 0, 0, 0,1
1016,46.23093,0.2095758,0.5398487,0.2265912,1, 0, 0, 0,1
1017,46.25833,0.2095758,0.5370433,0.2265912,1, 0, 0, 0,1
1018,46.28568,0.2095758,0.5343036,0.2265912,1, 0, 0, 0,1
1019,46.31209,0.2095758,0.5315681,0.2265912,1, 0, 0, 0,1
1020,46.33926,0.2095758,0.5289276,0.2265912,1, 0, 0, 0,1
1021,46.36555,0.2095758,0.5262109,0.2265912,1, 0, 0, 0,1
1022,46.39207,0.2095758,0.5235816,0.2265912,1, 0, 0, 0,1
1023,46.419,0.2095758,0.5209294,0.2265912,1, 0, 0, 0,1
1024,46.44607,0.2095758,0.5182361,0.2265912,1, 0, 0, 0,1
1025,46.47133,0.2095758,0.5155293,0.2265912,1, 0, 0, 0,1
1026,46.49709,0.2095758,0.5130035,0.2265912,1, 0, 0, 0,1
1027,46.52281,0.2095758,0.5104271,0.2265912,1, 0, 0, 0,1
1028,46.55005,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1029,46.57743,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1030,46.60283,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1031,46.63119,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1032,46.65717,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1033,46.6838,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1034,46.71169,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1035,46.73985,0.2095758,0.5078551,0.2265912,1, 0, 0, 0,1
1036,46.76673,0.2095758,0.5050388,0.2265912,1, 0, 0, 0,1
1037,46.79265,0.2095758,0.502351,0.2265912,1, 0, 0, 0,1
1038,46.81929,0.2095758,0.4997587,0.2265912,1, 0, 0, 0,1
1039,46.8474,0.2095758,0.4970946,0.2265912,1, 0, 0, 0,1
1040,46.87522,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1041,46.903,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1042,46.94343,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1043,46.97118,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1044,46.99746,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1045,47.02287,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1046,47.04974,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1047,47.07523,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1048,47.10149,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1049,47.13437,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1050,47.16058,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1051,47.18649,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1052,47.21309,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1053,47.23812,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1054,47.26283,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1055,47.29097,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1056,47.31705,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1057,47.34271,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1058,47.36944,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1059,47.39494,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1060,47.42208,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1061,47.44842,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1062,47.47379,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1063,47.49916,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1064,47.52441,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1065,47.55033,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1066,47.57707,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1067,47.60369,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1068,47.63007,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1069,47.65635,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1070,47.68164,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1071,47.71037,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1072,47.73548,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1073,47.76112,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1074,47.78629,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1075,47.81247,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1076,47.83895,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1077,47.86805,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1078,47.89303,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1079,47.91959,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1080,47.94545,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1081,47.97282,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1082,47.99955,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1083,48.0256,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1084,48.05116,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1085,48.0769,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1086,48.10267,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1087,48.12832,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1088,48.1556,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1089,48.18114,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1090,48.20699,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1091,48.23274,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1092,48.25871,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1093,48.28572,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1094,48.3109,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1095,48.33779,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1096,48.36387,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1097,48.39021,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1098,48.41714,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1099,48.4452,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1100,48.47744,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1101,48.50772,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1102,48.53701,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1103,48.57833,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1104,48.62436,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1105,48.65093,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1106,48.67583,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1107,48.70167,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1108,48.72717,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1109,48.75334,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1110,48.77878,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1111,48.80518,0.2095758,0.4942841,0.2265912,1, 0, 0, 0,1
1112,48.8323,0.2095758,0.4916437,0.2265912,1, 0, 0, 0,1
1113,48.85884,0.2095758,0.4889321,0.2265912,1, 0, 0, 0,1
1114,48.88803,0.2095758,0.4862779,0.2265912,1, 0, 0, 0,1
1115,48.91474,0.2095758,0.4833585,0.2265912,1, 0, 0, 0,1
1116,48.94125,0.2095758,0.4806876,0.2265912,1, 0, 0, 0,1
1117,48.96867,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1118,48.99604,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1119,49.02317,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
1120,49.04982,0.2095758,0.4780372,0.2265912,1, 0, 0, 0,1
