frame,t,hand,p_x,p_y,p_z,qw,qx,qy,qz,is_open,close_event,open_event,box_x,box_y,box_z,center_x,center_y,center_z,enable_squeeze,squeeze_amount,squeeze_alpha_step
115,6.313413,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
115,6.313413,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
116,6.333101,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
116,6.333101,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
117,6.352413,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
117,6.352413,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
118,6.371767,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
118,6.371767,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
119,6.391024,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
119,6.391024,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
120,6.410618,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
120,6.410618,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
121,6.429835,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
121,6.429835,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
122,6.449186,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
122,6.449186,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
123,6.468952,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
123,6.468952,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
124,6.488328,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
124,6.488328,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
125,6.507914,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
125,6.507914,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
126,6.527956,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
126,6.527956,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
127,6.556695,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
127,6.556695,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
128,6.576384,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
128,6.576384,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
129,6.595715,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
129,6.595715,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
130,6.615096,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
130,6.615096,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
131,6.63438,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
131,6.63438,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
132,6.653746,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
132,6.653746,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
133,6.673169,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
133,6.673169,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
134,6.692317,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
134,6.692317,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
135,6.711937,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
135,6.711937,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
136,6.732193,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
136,6.732193,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
137,6.751934,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
137,6.751934,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
138,6.771119,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
138,6.771119,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
139,6.790744,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
139,6.790744,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
140,6.810143,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
140,6.810143,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
141,6.829145,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
141,6.829145,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
142,6.848866,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
142,6.848866,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
143,6.868738,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
143,6.868738,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
144,6.888505,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
144,6.888505,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
145,6.907863,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
145,6.907863,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
146,6.927485,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
146,6.927485,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
147,6.946684,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
147,6.946684,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
148,6.966081,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
148,6.966081,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
149,6.985278,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
149,6.985278,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
150,7.004288,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
150,7.004288,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
151,7.023561,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
151,7.023561,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
152,7.042836,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
152,7.042836,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
153,7.062019,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
153,7.062019,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
154,7.081151,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
154,7.081151,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
155,7.100352,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
155,7.100352,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
156,7.120657,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
156,7.120657,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
157,7.139937,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
157,7.139937,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
158,7.159251,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
158,7.159251,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
159,7.178693,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
159,7.178693,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
160,7.19818,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
160,7.19818,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
161,7.217771,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
161,7.217771,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
162,7.23699,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
162,7.23699,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
163,7.256404,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
163,7.256404,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
164,7.275831,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
164,7.275831,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
165,7.295365,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
165,7.295365,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
166,7.315152,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
166,7.315152,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
167,7.334892,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
167,7.334892,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
168,7.354239,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
168,7.354239,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
169,7.373464,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
169,7.373464,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
170,7.394394,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
170,7.394394,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
171,7.413853,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
171,7.413853,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
172,7.433101,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
172,7.433101,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
173,7.45232,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
173,7.45232,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
174,7.471776,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
174,7.471776,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
175,7.491144,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
175,7.491144,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
176,7.51061,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
176,7.51061,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
177,7.529761,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
177,7.529761,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
178,7.54945,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
178,7.54945,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
179,7.569459,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
179,7.569459,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
180,7.588864,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
180,7.588864,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
181,7.608183,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
181,7.608183,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
182,7.627517,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
182,7.627517,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
183,7.647193,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
183,7.647193,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
184,7.666562,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
184,7.666562,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
185,7.68581,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
185,7.68581,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
186,7.705433,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
186,7.705433,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
187,7.724805,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
187,7.724805,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
188,7.744194,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
188,7.744194,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
189,7.763533,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
189,7.763533,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
190,7.782943,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
190,7.782943,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
191,7.802153,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
191,7.802153,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
192,7.821416,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
192,7.821416,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
193,7.840417,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
193,7.840417,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
194,7.85967,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
194,7.85967,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
195,7.879144,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
195,7.879144,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
196,7.89952,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
196,7.89952,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
197,7.918834,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
197,7.918834,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
198,7.938174,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
198,7.938174,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
199,7.957663,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
199,7.957663,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
200,7.976893,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
200,7.976893,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
201,7.996177,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
201,7.996177,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
202,8.01561,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
202,8.01561,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
203,8.035194,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
203,8.035194,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
204,8.054397,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
204,8.054397,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
205,8.073617,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
205,8.073617,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
206,8.093441,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
206,8.093441,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
207,8.112889,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
207,8.112889,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
208,8.132244,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
208,8.132244,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
209,8.157781,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
209,8.157781,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
210,8.181083,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
210,8.181083,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
211,8.211376,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
211,8.211376,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
212,8.246004,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
212,8.246004,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
213,8.265512,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
213,8.265512,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
214,8.285323,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
214,8.285323,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
215,8.30473,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
215,8.30473,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
216,8.324588,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
216,8.324588,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
217,8.344085,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
217,8.344085,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
218,8.363811,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
218,8.363811,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
219,8.383456,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
219,8.383456,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
220,8.403196,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
220,8.403196,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
221,8.422677,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
221,8.422677,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
222,8.442125,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
222,8.442125,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
223,8.461539,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
223,8.461539,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
224,8.481056,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
224,8.481056,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
225,8.50064,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
225,8.50064,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
226,8.520709,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
226,8.520709,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
227,8.54046,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
227,8.54046,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
228,8.560404,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
228,8.560404,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
229,8.581228,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
229,8.581228,right,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
230,8.601848,left,0,0.2,-1,1,0,0,0,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
